EDL.PA,FR,,SBF250,TRUE
EEM.PA,FR,,SBF250,TRUE
EI.PA,FR,,SBF250,TRUE
EKI.PA,FR,,SBF250,TRUE
ELE.PA,FR,,SBF250,TRUE
ELIOR.PA,FR,,SBF250,TRUE
EMG.PA,FR,,SBF250,TRUE
EN.PA,FR,,SBF250,TRUE
ENX.PA,FR,,SBF250,TRUE
EO.PA,FR,,SBF250,TRUE
EOS.PA,FR,,SBF250,TRUE
EOSI.PA,FR,,SBF250,TRUE
ERA.PA,FR,,SBF250,TRUE
ERF.PA,FR,,SBF250,TRUE
ERYP.PA,FR,,SBF250,TRUE
ES.PA,FR,,SBF250,TRUE
ESI.PA,FR,,SBF250,TRUE
ETL.PA,FR,,SBF250,TRUE
EUR.PA,FR,,SBF250,TRUE
EXE.PA,FR,,SBF250,TRUE
FALG.PA,FR,,SBF250,TRUE
FDPA.PA,FR,,SBF250,TRUE
FDR.PA,FR,,SBF250,TRUE
FEM.PA,FR,,SBF250,TRUE
FGR.PA,FR,,SBF250,TRUE
FII.PA,FR,,SBF250,TRUE
FLE.PA,FR,,SBF250,TRUE
FLO.PA,FR,,SBF250,TRUE
FNAC.PA,FR,,SBF250,TRUE
FP.PA,FR,,SBF250,TRUE
FPG.PA,FR,,SBF250,TRUE
FPN.PA,FR,,SBF250,TRUE
FR.PA,FR,,SBF250,TRUE
GBB.PA,FR,,SBF250,TRUE
GBT.PA,FR,,SBF250,TRUE
GEA.PA,FR,,SBF250,TRUE
GENP.PA,FR,,SBF250,TRUE
GENX.PA,FR,,SBF250,TRUE
GET.PA,FR,,SBF250,TRUE
GFC.PA,FR,,SBF250,TRUE
GFI.PA,FR,,SBF250,TRUE
GFT.PA,FR,,SBF250,TRUE
GID.PA,FR,,SBF250,TRUE
GLE.PA,FR,,SBF250,TRUE
GLO.PA,FR,,SBF250,TRUE
GND.PA,FR,,SBF250,TRUE
GNFT.PA,FR,,SBF250,TRUE
GOE.PA,FR,,SBF250,TRUE
GPE.PA,FR,,SBF250,TRUE
GSZ.PA,FR,,SBF250,TRUE
GTCL.PA,FR,,SBF250,TRUE
GTO.PA,FR,,SBF250,TRUE
GTT.PA,FR,,SBF250,TRUE
GUI.PA,FR,,SBF250,TRUE
GV.PA,FR,,SBF250,TRUE
HAV.PA,FR,,SBF250,TRUE
HBW.PA,FR,,SBF250,TRUE
HCO.PA,FR,,SBF250,TRUE
HF.PA,FR,,SBF250,TRUE
HIM.PA,FR,,SBF250,TRUE
HO.PA,FR,,SBF250,TRUE
ICAD.PA,FR,,SBF250,TRUE
IDL.PA,FR,,SBF250,TRUE
IGE.PA,FR,,SBF250,TRUE
ILD.PA,FR,,SBF250,TRUE
IML.PA,FR,,SBF250,TRUE
IMPL.PA,FR,,SBF250,TRUE
INF.PA,FR,,SBF250,TRUE
ING.PA,FR,,SBF250,TRUE
INN.PA,FR,,SBF250,TRUE
INSD.PA,FR,,SBF250,TRUE
IPH.PA,FR,,SBF250,TRUE
IPN.PA,FR,,SBF250,TRUE
IPS.PA,FR,,SBF250,TRUE
ITE.PA,FR,,SBF250,TRUE
ITL.PA,FR,,SBF250,TRUE
ITP.PA,FR,,SBF250,TRUE
ITS.PA,FR,,SBF250,TRUE
JCQ.PA,FR,,SBF250,TRUE
JXR.PA,FR,,SBF250,TRUE
KER.PA,FR,,SBF250,TRUE
KEY.PA,FR,,SBF250,TRUE
KN.PA,FR,,SBF250,TRUE
KORI.PA,FR,,SBF250,TRUE
LACR.PA,FR,,SBF250,TRUE
LAN.PA,FR,,SBF250,TRUE
LAT.PA,FR,,SBF250,TRUE
LCO.PA,FR,,SBF250,TRUE
LDL.PA,FR,,SBF250,TRUE
LEX.PA,FR,,SBF250,TRUE
LEY.PA,FR,,SBF250,TRUE
LG.PA,FR,,SBF250,TRUE
LI.PA,FR,,SBF250,TRUE
LIN.PA,FR,,SBF250,TRUE
LNA.PA,FR,,SBF250,TRUE
LNC.PA,FR,,SBF250,TRUE
LOCAL.PA,FR,,SBF250,TRUE
LPE.PA,FR,,SBF250,TRUE
LR.PA,FR,,SBF250,TRUE
LSS.PA,FR,,SBF250,TRUE
LTA.PA,FR,,SBF250,TRUE
LTE.PA,FR,,SBF250,TRUE
MAGIS.PA,FR,,SBF250,TRUE
MAN.PA,FR,,SBF250,TRUE
MAU.PA,FR,,SBF250,TRUE
MC.PA,FR,,SBF250,TRUE
MCLC.PA,FR,,SBF250,TRUE
MCPHY.PA,FR,,SBF250,TRUE
MED.PA,FR,,SBF250,TRUE
MEMS.PA,FR,,SBF250,TRUE
MERY.PA,FR,,SBF250,TRUE
METEX.PA,FR,,SBF250,TRUE
MF.PA,FR,,SBF250,TRUE
MFC.PA,FR,,SBF250,TRUE
MFG.PA,FR,,SBF250,TRUE
MGIC.PA,FR,,SBF250,TRUE
MKEA.PA,FR,,SBF250,TRUE
ML.PA,FR,,SBF250,TRUE
MMB.PA,FR,,SBF250,TRUE
MMT.PA,FR,,SBF250,TRUE
MND.PA,FR,,SBF250,TRUE
MON.PA,FR,,SBF250,TRUE
MPI.PA,FR,,SBF250,TRUE
MRB.PA,FR,,SBF250,TRUE
MRN.PA,FR,,SBF250,TRUE
MT.PA,FR,,SBF250,TRUE
MTU.PA,FR,,SBF250,TRUE
MUN.PA,FR,,SBF250,TRUE
NANO.PA,FR,,SBF250,TRUE
NEO.PA,FR,,SBF250,TRUE
NEX.PA,FR,,SBF250,TRUE
NK.PA,FR,,SBF250,TRUE
NRG.PA,FR,,SBF250,TRUE
NRO.PA,FR,,SBF250,TRUE
NRX.PA,FR,,SBF250,TRUE
NTG.PA,FR,,SBF250,TRUE
NUM.PA,FR,,SBF250,TRUE
NXI.PA,FR,,SBF250,TRUE
NXTV.PA,FR,,SBF250,TRUE
OLG.PA,FR,,SBF250,TRUE
ONXEO.PA,FR,,SBF250,TRUE
OPN.PA,FR,,SBF250,TRUE
OR.PA,FR,,SBF250,TRUE
ORA.PA,FR,,SBF250,TRUE
ORAP.PA,FR,,SBF250,TRUE
ORC.PA,FR,,SBF250,TRUE
OREGE.PA,FR,,SBF250,TRUE
ORP.PA,FR,,SBF250,TRUE
OSI.PA,FR,,SBF250,TRUE
PAR.PA,FR,,SBF250,TRUE
PARP.PA,FR,,SBF250,TRUE
PARRO.PA,FR,,SBF250,TRUE
PCA.PA,FR,,SBF250,TRUE
PERR.PA,FR,,SBF250,TRUE
PHA.PA,FR,,SBF250,TRUE
PIG.PA,FR,,SBF250,TRUE
PIX.PA,FR,,SBF250,TRUE
POM.PA,FR,,SBF250,TRUE
PRC.PA,FR,,SBF250,TRUE
PREC.PA,FR,,SBF250,TRUE
PROL.PA,FR,,SBF250,TRUE
PSB.PA,FR,,SBF250,TRUE
PUB.PA,FR,,SBF250,TRUE
PUS.PA,FR,,SBF250,TRUE
PVL.PA,FR,,SBF250,TRUE
QUA.PA,FR,,SBF250,TRUE
RCF.PA,FR,,SBF250,TRUE
RCO.PA,FR,,SBF250,TRUE
RF.PA,FR,,SBF250,TRUE
RI.PA,FR,,SBF250,TRUE
RIB.PA,FR,,SBF250,TRUE
RIN.PA,FR,,SBF250,TRUE
RMS.PA,FR,,SBF250,TRUE
RNO.PA,FR,,SBF250,TRUE
ROSA.PA,FR,,SBF250,TRUE
RUI.PA,FR,,SBF250,TRUE
RX.PA,FR,,SBF250,TRUE
RXL.PA,FR,,SBF250,TRUE
SAF.PA,FR,,SBF250,TRUE
SAFT.PA,FR,,SBF250,TRUE
SAN.PA,FR,,SBF250,TRUE
SBT.PA,FR,,SBF250,TRUE
SCHP.PA,FR,,SBF250,TRUE
SCR.PA,FR,,SBF250,TRUE
SDG.PA,FR,,SBF250,TRUE
SEFER.PA,FR,,SBF250,TRUE
SEQ.PA,FR,,SBF250,TRUE
SESG.PA,FR,,SBF250,TRUE
SESL.PA,FR,,SBF250,TRUE
SEV.PA,FR,,SBF250,TRUE
SFT.PA,FR,,SBF250,TRUE
SGO.PA,FR,,SBF250,TRUE
SII.PA,FR,,SBF250,TRUE
SIPH.PA,FR,,SBF250,TRUE
SK.PA,FR,,SBF250,TRUE
SMTPC.PA,FR,,SBF250,TRUE
SOG.PA,FR,,SBF250,TRUE
SOI.PA,FR,,SBF250,TRUE
SOLB.PA,FR,,SBF250,TRUE
SOP.PA,FR,,SBF250,TRUE
SPI.PA,FR,,SBF250,TRUE
SQI.PA,FR,,SBF250,TRUE
SSI.PA,FR,,SBF250,TRUE
STF.PA,FR,,SBF250,TRUE
STM.PA,FR,,SBF250,TRUE
STNT.PA,FR,,SBF250,TRUE
SU.PA,FR,,SBF250,TRUE
SW.PA,FR,,SBF250,TRUE
SWP.PA,FR,,SBF250,TRUE
SX.PA,FR,,SBF250,TRUE
TCH.PA,FR,,SBF250,TRUE
TEC.PA,FR,,SBF250,TRUE
TEO.PA,FR,,SBF250,TRUE
TER.PA,FR,,SBF250,TRUE
TES.PA,FR,,SBF250,TRUE
TFF.PA,FR,,SBF250,TRUE
TFI.PA,FR,,SBF250,TRUE
THEP.PA,FR,,SBF250,TRUE
TKTT.PA,FR,,SBF250,TRUE
TNG.PA,FR,,SBF250,TRUE
TOU.PA,FR,,SBF250,TRUE
TOUP.PA,FR,,SBF250,TRUE
TRI.PA,FR,,SBF250,TRUE
TVLY.PA,FR,,SBF250,TRUE
TXCL.PA,FR,,SBF250,TRUE
UBI.PA,FR,,SBF250,TRUE
UDIS.PA,FR,,SBF250,TRUE
UFF.PA,FR,,SBF250,TRUE
UG.PA,FR,,SBF250,TRUE
UL.PA,FR,,SBF250,TRUE
VAC.PA,FR,,SBF250,TRUE
VCT.PA,FR,,SBF250,TRUE
VET.PA,FR,,SBF250,TRUE
VETO.PA,FR,,SBF250,TRUE
VIAD.PA,FR,,SBF250,TRUE
VIE.PA,FR,,SBF250,TRUE
VIRP.PA,FR,,SBF250,TRUE
VIV.PA,FR,,SBF250,TRUE
VK.PA,FR,,SBF250,TRUE
VLA.PA,FR,,SBF250,TRUE
VMMA.PA,FR,,SBF250,TRUE
VRAP.PA,FR,,SBF250,TRUE
XIL.PA,FR,,SBF250,TRUE
ZC.PA,FR,,SBF250,TRUE
ZIF.PA,FR,,SBF250,TRUE
AB.PA,FR,,MS190,TRUE
ABCA.PA,FR,,MS190,TRUE
ABIO.PA,FR,,MS190,TRUE
ACAN.PA,FR,,MS190,TRUE
ADI.PA,FR,,MS190,TRUE
ADOC.PA,FR,,MS190,TRUE
ADP.PA,FR,,MS190,TRUE
AF.PA,FR,,MS190,TRUE
AFO.PA,FR,,MS190,TRUE
AKA.PA,FR,,MS190,TRUE
ALHIO.PA,FR,,MS190,TRUE
ALP.PA,FR,,MS190,TRUE
ALT.PA,FR,,MS190,TRUE
AN.PA,FR,,MS190,TRUE
APAM.PA,FR,,MS190,TRUE
APR.PA,FR,,MS190,TRUE
AREVA.PA,FR,,MS190,TRUE
ARG.PA,FR,,MS190,TRUE
ASK.PA,FR,,MS190,TRUE
ASP.PA,FR,,MS190,TRUE
ASY.PA,FR,,MS190,TRUE
ATA.PA,FR,,MS190,TRUE
ATE.PA,FR,,MS190,TRUE
ATEME.PA,FR,,MS190,TRUE
ATI.PA,FR,,MS190,TRUE
AUB.PA,FR,,MS190,TRUE
AURE.PA,FR,,MS190,TRUE
AURS.PA,FR,,MS190,TRUE
AVF.PA,FR,,MS190,TRUE
AVQ.PA,FR,,MS190,TRUE
